station_id,name_primary,name_latin,lat,lon,country_code,esr_code,osm_node_id,osm_way_id,osm_relation_id,wikidata_id,wikipedia_ru,parovoz_url,railwayz_id,current_status,geometry_quality,notes,created_at,updated_at
TJ.STN.Isfara,Isfara,Isfara,40.1346441,70.6231037,TJ,,8432496987,,,,,,,open,exact,,,
TJ.STN.Most_PK833,Мост ПК8+33,Most PK8+33,40.1555601,69.5245831,TJ,,8862913519,,,,,,,open,exact,,,
TJ.STN.Norak_Bus_Station,Norak Bus Station,Norak Bus Station,38.3874062,69.3038063,TJ,,9432397902,,,,,,,open,exact,,,
TJ.STN.Asian_Express_Bus_to_Dushanbe,Asian Express Bus to Dushanbe,Asian Express Bus to Dushanbe,39.4956717,67.6393014,TJ,,9794358242,,,,,,,open,exact,,,
TJ.STN.Marshrutkas_to_Rasht_Valley,Marshrutkas to Rasht Valley,Marshrutkas to Rasht Valley,38.5534165,68.8796416,TJ,,10561779614,,,,,,,open,exact,,,
TJ.STN.Qubodiyon_Train_Stop,Qubodiyon Train Stop,Qubodiyon Train Stop,37.4792436,68.3224062,TJ,,10943558665,,,,,,,open,exact,,,
TJ.STN.Amu-Zang,Amu-Zang,Amu-Zang,37.2035103,67.7946663,TJ,73660,12448326576,,,,,,,open,exact,,,
TM.STN.Rzd._No_161,Rzd. No 161,Rzd. No 161,37.3687729,66.3686073,TM,,245745141,,,,,,,open,exact,,,
TM.STN.Km_4268,Km 4268,Km 4268,37.7539837,65.3798295,TM,,245755273,,,,,,,open,exact,,,
TM.STN.Garateir,Garateňir,Garateňir,40.0212497,53.5059829,TM,,245898168,,,,,,,open,exact,,,
TM.STN.Pitnyak,Питняк,Pitnyak,41.2079417,61.337113,TM,738705,247261141,,,,,,,open,exact,,,
TM.STN.Balhana,Balhana,Balhana,38.923574,63.4754829,TM,750434,274970840,,,,,,,open,exact,,,
TM.STN.Jebel,Jebel,Jebel,39.6295203,54.2295179,TM,,275156824,,,,,,,open,exact,,,
TM.STN.Akjaguyma,Akjaguýma,Akjaguyma,39.3490064,55.1691661,TM,,275164301,,,,,,,open,exact,,,
TM.STN.Bamy,Bamy,Bamy,38.7286642,56.8047808,TM,,275214357,,,,,,,open,exact,,,
TM.STN.Baherden,Baherden,Baherden,38.4340984,57.4315899,TM,,275232562,,,,,,,open,exact,,,
TM.STN.Km_225,Km 225,Km 225,35.8343101,62.6624314,TM,,559220816,,,,,,,open,exact,,,
TM.STN.Km_312,Km 312,Km 312,35.28984,62.3565147,TM,,559774407,,,,,,,open,exact,,,
TM.STN.Tejen,Tejen,Tejen,37.3845969,60.5005729,TM,,915309675,,,,,,,open,exact,,,
TM.STN.Rzd._No_100,Rzd. No 100,Rzd. No 100,38.4995877,57.3297772,TM,,1187827845,,,,,,,open,exact,,,
TM.STN.Rzd._No_96,Rzd. No 96,Rzd. No 96,38.2469437,57.7947133,TM,,1187987196,,,,,,,open,exact,,,
TM.STN.Gokdepe,Gokdepe,Gokdepe,38.1599471,57.9654706,TM,,1187987268,,,,,,,open,exact,,,
TM.STN.Km_5,Km 5,Km 5,37.5324041,61.0592075,TM,,1315638627,,,,,,,open,exact,,,
TM.STN.Tallymerjen,Tallymerjen,Tallymerjen,38.2789642,65.5588639,TM,734408,1555523192,,,,,,,open,exact,,,
TM.STN.Rzd._No_155,Rzd. No 155,Rzd. No 155,38.1465887,65.5026597,TM,,1555523201,,,,,,,open,exact,,,
TM.STN.Km_4200,Km 4200,Km 4200,38.1990291,65.5270213,TM,,1555523210,,,,,,,open,exact,,,
TM.STN.Rzd._No_156,Rzd. No 156,Rzd. No 156,38.0204961,65.3910386,TM,,1555523216,,,,,,,open,exact,,,
TM.STN.Km_4211,Km 4211,Km 4211,38.1067799,65.4673041,TM,,1555523243,,,,,,,open,exact,,,
TM.STN.Razyezd_No._161,Razyezd No. 161,Razyezd No. 161,37.3641258,66.4221207,TM,,1584542557,,,,,,,open,exact,,,
TM.STN.Rzd._No_160,Rzd. No 160,Rzd. No 160,37.4443774,66.1722961,TM,,1584542558,,,,,,,open,exact,,,
TM.STN.Koytendag,Köýtendag,Koytendag,37.5256634,66.0250174,TM,749704,1584542559,,,,,,,open,exact,,,
TM.STN.Naymankul,Naymankul,Naymankul,42.2961244,59.5523503,TM,737707,1584776333,,,,,,,open,exact,,,
TM.STN.Tahyadash,Tahýadaş,Tahyadash,42.2652344,59.5793308,TM,758506,1584776336,,,,,,,open,exact,,,
TM.STN.Zarpchy,Zarpçy,Zarpchy,42.0626117,59.7834603,TM,758309,1584776360,,,,,,,open,exact,,,
TM.STN.Km_474,Km 474,Km 474,41.9547007,59.8751938,TM,,1584776361,,,,,,,open,exact,,,
TM.STN.Rzd._No_176,Rzd. No 176,Rzd. No 176,41.1554895,61.499127,TM,,1585869746,,,,,,,open,exact,,,
TM.STN.Rzd._No_175,Rzd. No 175,Rzd. No 175,40.9178021,61.9016827,TM,,1585869748,,,,,,,open,exact,,,
TM.STN.Sazakly,Sazakly,Sazakly,41.1101498,61.7453065,TM,757819,1585882935,,,,,,,open,exact,,,
TM.STN.Turkmenabat_2,Türkmenabat 2,Turkmenabat 2,39.0947758,63.5374958,TM,757109,1588224382,,,,,,,open,exact,,,
TM.STN.Farap,Farap,Farap,39.1693998,63.6010018,TM,,1588243848,,,,,,,open,exact,,,
TM.STN.Rzd._No_48,Rzd. No 48,Rzd. No 48,39.257931,63.677045,TM,,1588243852,,,,,,,open,exact,,,
TM.STN.Danev,Danev,Danev,39.2653732,63.1552567,TM,757306,1590421642,,,,,,,open,exact,,,
TM.STN.Garagum_2,Garagum 2,Garagum 2,38.7326439,58.4922114,TM,,1637061140,,,,,,,open,exact,,,
TM.STN.Peshhi,Peshhi,Peshhi,38.3157591,62.9955654,TM,750523,2001269626,,,,,,,open,exact,,,
TM.STN.Lawak,Lawak,Lawak,42.1678878,59.6776278,TM,759000,2047811478,,,Q98716703,,,,open,exact,,,
TM.STN.Dueli,Dueli,Dueli,40.6476695,58.4024228,TM,,2156280927,,,Q98716756,,,,open,exact,,,
TM.STN.Saparmurat_Turkmenbashy,Saparmurat Turkmenbashy,Saparmurat Turkmenbashy,42.3650474,58.8004024,TM,758807,2157556488,,,,,,,open,exact,,,
TM.STN.Gokdere,Gokdere,Gokdere,40.3298162,55.495736,TM,752923,2398687865,,,,,,,open,exact,,,
TM.STN.Bereket_2,Bereket 2,Bereket 2,39.2675358,55.4895567,TM,,2398707266,,,,,,,open,exact,,,
TM.STN.Km_145,Km 145,Km 145,36.6328739,62.4810408,TM,,2424011769,,,,,,,open,exact,,,
TM.STN.Km_116,Km 116,Km 116,36.8473575,62.4750204,TM,,2424012078,,,,,,,open,exact,,,
TM.STN.Km_94,Km 94,Km 94,37.0031314,62.4562325,TM,,2424012176,,,,,,,open,exact,,,
TM.STN.Balkanabat,Balkanabat,Balkanabat,39.5050843,54.3484682,TM,,2442349398,,,,,,,open,exact,,,
TM.STN.Rzd._No_132,Rzd. No 132,Rzd. No 132,40.0070212,53.0199624,TM,,2465558926,,,,,,,open,exact,,,
TM.STN.Kukurty,Kükürty,Kukurty,40.268707,62.2804096,TM,757607,2470727000,,,,,,,open,exact,,,
TM.STN.Oguzhan,Oguzhan,Oguzhan,37.3417946,61.0931308,TM,,2632812048,,,,,,,open,exact,,,
TM.STN.Parahat,Parahat,Parahat,37.5138741,61.0308378,TM,,2632812120,,,,,,,open,exact,,,
TM.STN.Rzd._No_69,Rzd. No 69,Rzd. No 69,37.5582985,61.0842071,TM,,2632812364,,,,,,,open,exact,,,
TM.STN.Bereket,Bereket,Bereket,39.2454022,55.5214142,TM,753907,2699667319,,,,,,,open,exact,,,
TM.STN.Gypjak,Gypjak,Gypjak,37.9987787,58.304844,TM,,2700790542,,,,,,,open,exact,,,
TM.STN.Owadan_Depe,Owadan Depe,Owadan Depe,38.1241301,58.3627125,TM,,2700992323,,,,,,,open,exact,,,
TM.STN.129-njy_duralga,129-njy duralga,129-njy duralga,40.0169959,53.6644137,TM,,2718407411,,,,,,,open,exact,,,
TM.STN.126-njy_duralga,126-njy duralga,126-njy duralga,39.8838131,54.0213856,TM,,2718634602,,,,,,,open,exact,,,
TM.STN.Rzd._No_124,Rzd. No 124,Rzd. No 124,39.7196823,54.1957939,TM,,2718798393,,,,,,,open,exact,,,
TM.STN.Razdelnaya_123,Razdelnaya 123,Razdelnaya 123,39.5564737,54.2809113,TM,,2719024516,,,,,,,open,exact,,,
TM.STN.Ata,Ata,Ata,36.8181187,61.0844358,TM,756708,2794217340,,,,,,,open,exact,,,
TM.STN.Turkmenbashy,Türkmenbaşy,Turkmenbashy,40.0037415,52.9951702,TM,,2945761272,,,,,,,open,exact,,,
TM.STN.Serhetabat,Serhetabat,Serhetabat,35.2829164,62.3443047,TM,756106,2945770452,,,,,,,open,exact,,,
TM.STN.Sarahs,Sarahs,Sarahs,36.5284568,61.197816,TM,,2945785088,,,,,,,open,exact,,,
TM.STN.Awtomenzil,Awtomenzil,Awtomenzil,37.6234432,62.1560103,TM,,2968418535,,,,,,,open,exact,,,
TM.STN.Archman,Archman,Archman,38.591178,57.1302403,TM,,2980026242,,,,,,,open,exact,,,
TM.STN.Rzd._No_103,Rzd. No 103,Rzd. No 103,38.6751297,56.9250085,TM,,2980026653,,,,,,,open,exact,,,
TM.STN.Koneurgench,Koneurgench,Koneurgench,42.292378,59.1428816,TM,758900,3109376919,,,,,,,open,exact,,,
TM.STN.Amyderya,Amyderýa,Amyderya,37.885307,65.2496549,TM,749102,3145081581,,,,,,,open,exact,,,
TM.STN.Gazojak,Gazojak,Gazojak,41.1973417,61.400633,TM,757908,3145091074,,,,,,,open,exact,,,
TM.STN.Sarahs_Awto_Menzili,Sarahs Awto Menzili,Sarahs Awto Menzili,36.5272297,61.2160334,TM,,3159177596,,,,,,,open,exact,,,
TM.STN.Gyusha,Gyuşa,Gyusha,40.0175202,53.1138709,TM,,3187042055,,,,,,,open,exact,,,
TM.STN.Altyn_Menzil,Altyn Menzil,Altyn Menzil,38.5227158,58.5069896,TM,,3187132672,,,,,,,open,exact,,,
TM.STN.Goch,Goç,Goch,38.8622931,56.5593803,TM,,3188022666,,,,,,,open,exact,,,
TM.STN.Boynuzyn,Boýnuzyn,Boynuzyn,39.2015609,63.3006279,TM,757202,3188028875,,,,,,,open,exact,,,
TM.STN.Galkynysh,Galkynyş,Galkynysh,39.3149539,62.9962646,TM,757310,3188031346,,,,,,,open,exact,,,
TM.STN.Halkabat,Halkabat,Halkabat,40.0765078,62.3735809,TM,757518,3188035616,,,,,,,open,exact,,,
TM.STN.Gabakly,Gabakly,Gabakly,39.7682437,62.5291827,TM,757503,3188036698,,,,,,,open,exact,,,
TM.STN.Lebap,Lebap,Lebap,41.0278848,61.8507038,TM,757804,3188040450,,,,,,,open,exact,,,
TM.STN.Galaymor,Galaýmor,Galaymor,35.6536365,62.5604306,TM,755902,3188119510,,,,,,,open,exact,,,
TM.STN.Yoloten,Yoloten,Yoloten,37.2930995,62.3545133,TM,,3188119986,,,,,,,open,exact,,,
TM.STN.Saryyazy,Saryýazy,Saryyazy,36.4629891,62.59359,TM,755601,3188126161,,,,,,,open,exact,,,
TM.STN.Sandykgachy,Sandykgaçy,Sandykgachy,36.5382921,62.5540195,TM,755508,3188128695,,,,,,,open,exact,,,
TM.STN.Buzmeyin,Büzmeýin,Buzmeyin,38.1026274,58.0803585,TM,,3188137295,,,,,,,open,exact,,,
TM.STN.Janahyr,Janahyr,Janahyr,39.0274625,56.134241,TM,,3188139229,,,,,,,open,exact,,,
TM.STN.Isgender,Isgender,Isgender,39.0762298,55.9320355,TM,,3188143151,,,,,,,open,exact,,,
TM.STN.Uzunsuw,Uzunsuw,Uzunsuw,39.2101752,55.7124687,TM,,3188145671,,,,,,,open,exact,,,
TM.STN.Chitli,Çitli,Chitli,39.2994204,55.3411155,TM,,3188146234,,,,,,,open,exact,,,
TM.STN.Arkach,Arkaç,Arkach,39.4050879,55.0100834,TM,,3188147897,,,,,,,open,exact,,,
TM.STN.Aydy,Aýdyň,Aydyň,39.3815624,54.8258314,TM,,3188147916,,,,,,,open,exact,,,
TM.STN.Balaishem,Balaişem,Balaishem,39.4350991,54.4892672,TM,,3188156123,,,,,,,open,exact,,,
TM.STN.Kaulya,Kaulya,Kaulya,40.0091833,53.1507996,TM,,3188163235,,,,,,,open,exact,,,
TM.STN.Km_468,Km 468,Km 468,41.8719549,59.9361079,TM,,3188183306,,,,,,,open,exact,,,
TM.STN.Yasga,Yasga,Yasga,39.6699214,55.9284057,TM,,3219289453,,,,,,,open,exact,,,
TM.STN.Takyr,Takyr,Takyr,37.2716819,60.2455724,TM,,3221356253,,,,,,,open,exact,,,
TM.STN.Rzd._No_66,Rzd. No 66,Rzd. No 66,37.6168744,61.7539125,TM,,3221362751,,,,,,,open,exact,,,
TM.STN.Geksyury,Geksyury,Geksyury,37.45417,60.7425225,TM,,3221364208,,,,,,,open,exact,,,
TM.STN.Dortguyy,Dörtguýy,Dortguyy,37.6198846,61.2922692,TM,,3221364651,,,,,,,open,exact,,,
TM.STN.Garybata,Garybata,Garybata,37.6210088,61.5635599,TM,,3221365881,,,,,,,open,exact,,,
TM.STN.Mollanepes,Mollanepes,Mollanepes,37.6035107,61.9358556,TM,,3221370129,,,,,,,open,exact,,,
TM.STN.Gurbangala,Gurbangala,Gurbangala,37.6878791,62.3523395,TM,750805,3221374451,,,,,,,open,exact,,,
TM.STN.Rzd._No_64,Rzd. No 64,Rzd. No 64,37.6172502,62.0307617,TM,750913,3221378144,,,,,,,open,exact,,,
TM.STN.Zahmet,Zähmet,Zahmet,37.7749964,62.5296195,TM,750701,3221379914,,,,,,,open,exact,,,
TM.STN.Repetek,Repetek,Repetek,38.5622883,63.1773712,TM,750504,3221868779,,,,,,,open,exact,,,
TM.STN.Darganata,Darganata,Darganata,40.4899758,62.1274157,TM,,3221918126,,,,,,,open,exact,,,
TM.STN.Garabekewul,Garabekewül,Garabekewul,38.4438719,64.0805523,TM,,3221933028,,,,,,,open,exact,,,
TM.STN.Talhatanbaba,Talhatanbaba,Talhatanbaba,37.401946,62.1557382,TM,755118,3221940422,,,Q98716672,,,,open,exact,,,
TM.STN.Semenik,Semenik,Semenik,37.4921622,61.9704608,TM,755103,3221948474,,,Q98716674,,,,open,exact,,,
TM.STN.Altyn_Asyr,Altyn Asyr,Altyn Asyr,37.5360505,61.8794623,TM,,3221948990,,,Q98716720,,,,open,exact,,,
TM.STN.Chemenabat,Çemenabat,Chemenabat,35.4536123,62.3996911,TM,755936,3221954730,,,,,,,open,exact,,,
TM.STN.Km_51,Km 51,Km 51,37.3466145,62.2685886,TM,,3221956089,,,,,,,open,exact,,,
TM.STN.Km_305,Km 305,Km 305,35.3429882,62.4027862,TM,,3221962156,,,,,,,open,exact,,,
TM.STN.Km_279,Km 279,Km 279,35.5276888,62.5069956,TM,,3221963690,,,,,,,open,exact,,,
TM.STN.Km_260,Km 260,Km 260,35.6805665,62.5922468,TM,,3221963817,,,,,,,open,exact,,,
TM.STN.Dashkopri,Dashkopri,Dashkopri,36.2748832,62.6422342,TM,755705,3221971699,,,,,,,open,exact,,,
TM.STN.Ymambaba,Ymambaba,Ymambaba,36.7155116,62.4572832,TM,755404,3221978681,,,,,,,open,exact,,,
TM.STN.Km_220,Km 220,Km 220,35.964004,62.7271748,TM,,3221981489,,,,,,,open,exact,,,
TM.STN.Km_124,Km 124,Km 124,36.7649171,62.4828965,TM,,3221985269,,,,,,,open,exact,,,
TM.STN.Tagtabazar,Tagtabazar,Tagtabazar,36.0135975,62.7114754,TM,755809,3221986846,,,,,,,open,exact,,,
TM.STN.Km_102,Km 102,Km 102,36.9530725,62.4610459,TM,,3221989360,,,,,,,open,exact,,,
TM.STN.Soltanbent,Soltanbent,Soltanbent,37.1237634,62.450009,TM,755300,3222000778,,,,,,,open,exact,,,
TM.STN.Km_71,Km 71,Km 71,37.2093047,62.3978236,TM,,3222003695,,,,,,,open,exact,,,
TM.STN.Km_74,Km 74,Km 74,37.1786095,62.4213133,TM,,3222004257,,,,,,,open,exact,,,
TM.STN.Etrek,Etrek,Etrek,37.7052016,54.7408316,TM,,3415481009,,,,,,,open,exact,,,
TM.STN.No_154,No 154,No 154,38.3577255,65.6124536,TM,734319,3792693385,,,,,,,open,exact,,,
TM.STN.Akjadepe,Akjadepe,Akjadepe,37.9045413,54.7138271,TM,,3883121346,,,,,,,open,exact,,,
TM.STN.Balguyy,Balguýy,Balguyy,38.467917,54.7037845,TM,,3883125510,,,Q98716733,,,,open,exact,,,
TM.STN.Bugdayly,Bugdaýly,Bugdayly,38.8390622,54.6914671,TM,,3883127918,,,,,,,open,exact,,,
TM.STN.Dowletyar,Döwletýar,Dowletyar,38.9249289,54.7274057,TM,,3883129410,,,,,,,open,exact,,,
TM.STN.Daneata,Däneata,Daneata,39.1649087,55.143084,TM,,3883136754,,,,,,,open,exact,,,
TM.STN.Rzd._No_112,Rzd. No 112,Rzd. No 112,39.1188025,55.8692983,TM,,3883144727,,,,,,,open,exact,,,
TM.STN.Rzd._No_108,Rzd. No 108,Rzd. No 108,38.9333094,56.4210886,TM,,3883318357,,,,,,,open,exact,,,
TM.STN.Rzd._No_105,Rzd. No 105,Rzd. No 105,38.7801488,56.7112419,TM,,3883321423,,,,,,,open,exact,,,
TM.STN.Rzd._No_97,Rzd. No 97,Rzd. No 97,38.3346167,57.6111846,TM,,3883322921,,,,,,,open,exact,,,
TM.STN.Rzd._No_1,Rzd. No 1,Rzd. No 1,38.1379901,58.215936,TM,,3883327243,,,,,,,open,exact,,,
TM.STN.Babarap,Babarap,Babarap,38.0861367,58.1437592,TM,,3883328971,,,,,,,open,exact,,,
TM.STN.Shasenem,Şasenem,Shasenem,41.6514436,59.3840837,TM,,3883339843,,,Q98716762,,,,open,exact,,,
TM.STN.Gerogly,Gerogly,Gerogly,41.7231918,59.9297939,TM,,3883363583,,,,,,,open,exact,,,
TM.STN.Mian,Mian,Mian,41.6437717,59.2058634,TM,,3884317652,,,,,,,open,exact,,,
TM.STN.Rzd._No_5,Rzd. No 5,Rzd. No 5,41.3257808,58.7311405,TM,,3884321155,,,,,,,open,exact,,,
TM.STN.Oguzabat,Oguzabat,Oguzabat,41.1431671,58.6058675,TM,,3884323307,,,,,,,open,exact,,,
TM.STN.Rzd._No_121,Rzd. No 121,Rzd. No 121,39.4022793,54.5798884,TM,,3884347684,,,,,,,open,exact,,,
TM.STN.Akyayla,Akýaýla,Akyayla,37.4634714,54.6300195,TM,,3884475565,,,,,,,open,exact,,,
TM.STN.Rzd._No_79,Rzd. No 79,Rzd. No 79,37.2085975,59.8929518,TM,,3884580223,,,,,,,open,exact,,,
TM.STN.Rzd._No_76,Rzd. No 76,Rzd. No 76,37.224205,60.136201,TM,,3884581999,,,,,,,open,exact,,,
TM.STN.Km_92,Km 92,Km 92,37.0320941,62.4591035,TM,,3884860849,,,,,,,open,exact,,,
TM.STN.Km_87,Km 87,Km 87,37.0874629,62.4539122,TM,,3884864286,,,,,,,open,exact,,,
TM.STN.Km_97,Km 97,Km 97,36.9831401,62.4501244,TM,,3884864889,,,,,,,open,exact,,,
TM.STN.Km_140,Km 140,Km 140,36.6721819,62.4775219,TM,,3885114861,,,,,,,open,exact,,,
TM.STN.Km_160,Km 160,Km 160,36.5026211,62.5867838,TM,,3885122996,,,,,,,open,exact,,,
TM.STN.Km_271,Km 271,Km 271,35.592422,62.5323244,TM,,3885130306,,,,,,,open,exact,,,
TM.STN.Km_302,Km 302,Km 302,35.394425,62.401595,TM,,3885140316,,,,,,,open,exact,,,
TM.STN.Km_296,Km 296,Km 296,35.4377965,62.3981388,TM,,3885150719,,,,,,,open,exact,,,
TM.STN.Rzd._No_199,Rzd. No 199,Rzd. No 199,35.3389255,62.4031382,TM,,3885156287,,,,,,,open,exact,,,
TM.STN.Rzd._No_54,Rzd. No 54,Rzd. No 54,38.4280861,63.1082715,TM,,3885349297,,,,,,,open,exact,,,
TM.STN.Rzd._No_170,Rzd. No 170,Rzd. No 170,39.535263,62.7724788,TM,,3885729051,,,,,,,open,exact,,,
TM.STN.Rzd._No_171,Rzd. No 171,Rzd. No 171,39.6591089,62.6597023,TM,,3885737787,,,,,,,open,exact,,,
TM.STN.Rzd._No_174,Rzd. No 174,Rzd. No 174,40.678742,62.0126943,TM,,3885821435,,,,,,,open,exact,,,
TM.STN.Sayat,Saýat,Sayat,38.7287782,63.8559864,TM,,3885978840,,,,,,,open,exact,,,
TM.STN.Azatlyk,Azatlyk,Azatlyk,37.7741137,65.3352438,TM,749301,3885992911,,,,,,,open,exact,,,
TM.STN.Km_4234,Km 4234,Km 4234,37.9422678,65.3099374,TM,,3885994560,,,,,,,open,exact,,,
TM.STN.Kerkichi,Kerkiçi,Kerkichi,37.8511842,65.2421631,TM,749206,3885994647,,,,,,,open,exact,,,
TM.STN.Km_4255,Km 4255,Km 4255,37.8183994,65.3022641,TM,,3886001041,,,,,,,open,exact,,,
TM.STN.Km_4265,Km 4265,Km 4265,37.7685377,65.3492908,TM,,3886003308,,,,,,,open,exact,,,
TM.STN.Burguchy,Burguchy,Burguchy,37.7337879,65.4092831,TM,749403,3886004619,,,,,,,open,exact,,,
TM.STN.Km_4275,Km 4275,Km 4275,37.7267846,65.479609,TM,,3886006313,,,,,,,open,exact,,,
TM.STN.Km_4294,Km 4294,Km 4294,37.638629,65.6413747,TM,,3886013224,,,,,,,open,exact,,,
TM.STN.Km_4282,Km 4282,Km 4282,37.7089479,65.5355288,TM,,3886018640,,,,,,,open,exact,,,
TM.STN.Dashrabat,Daşrabat,Dashrabat,37.6718997,65.603891,TM,749507,3886020849,,,,,,,open,exact,,,
TM.STN.Gubadag,Gubadag,Gubadag,42.0660619,59.9682958,TM,758402,3886246584,,,,,,,open,exact,,,
TM.STN.Km_486,Km 486,Km 486,42.0310949,59.8156416,TM,,3886255966,,,,,,,open,exact,,,
TM.STN.Rzd._No_178,Rzd. No 178,Rzd. No 178,42.0138398,59.831295,TM,,3886257529,,,,,,,open,exact,,,
TM.STN.Turkmenbashy_II,Türkmenbaşy II,Turkmenbashy II,40.0004539,53.073774,TM,,3886265003,,,,,,,open,exact,,,
TM.STN.Dostluk,Dostluk,Dostluk,42.2748459,59.2675319,TM,759208,3886602157,,,,,,,open,exact,,,
TM.STN.Maslahat,Maslahat,Maslahat,42.254704,59.3604838,TM,758703,3886606914,,,,,,,open,exact,,,
TM.STN.Howuzhan,Howuzhan,Howuzhan,37.156006,61.0559643,TM,,3886643434,,,,,,,open,exact,,,
TM.STN.Ak_Il,Ak Il,Ak Il,39.4283872,55.5356218,TM,,3889181263,,,,,,,open,exact,,,
TM.STN.Arzuw,Arzuw,Arzuw,39.5754127,55.684052,TM,,3889184092,,,,,,,open,exact,,,
TM.STN.Burgun,Burgun,Burgun,39.9488177,55.7930597,TM,,3889185758,,,,,,,open,exact,,,
TM.STN.Gyzylgaya,Gyzylgaýa,Gyzylgaya,40.5364982,55.3992759,TM,754308,3889194703,,,,,,,open,exact,,,
TM.STN.Uzboy,Uzboý,Uzboy,40.1315661,55.5751687,TM,,3889198322,,,,,,,open,exact,,,
TM.STN.Awlamysh,Awlamyş,Awlamysh,40.8377088,55.119265,TM,,3889207121,,,,,,,open,exact,,,
TM.STN.Hazar,Hazar,Hazar,41.3972629,54.5043321,TM,,3889207887,,,,,,,open,exact,,,
TM.STN.Kuwwat,Kuwwat,Kuwwat,41.5774805,54.3365551,TM,,3889208111,,,,,,,open,exact,,,
TM.STN.Berkarar,Berkarar,Berkarar,41.0762223,54.9149744,TM,,3889208620,,,,,,,open,exact,,,
TM.STN.Polatly,Polatly,Polatly,41.9173514,54.0716946,TM,,3889210530,,,,,,,open,exact,,,
TM.STN.Bitaraplyk,Bitaraplyk,Bitaraplyk,41.2592715,54.7185824,TM,,3889211088,,,,,,,open,exact,,,
TM.STN.Shanly,Şanly,Shanly,42.1987691,53.8437866,TM,,3889214045,,,,,,,open,exact,,,
TM.STN.Arsaribaba,Arsaribaba,Arsaribaba,40.9460967,55.0399089,TM,,3889407691,,,,,,,open,exact,,,
TM.STN.Gulistan,Gulistan,Gulistan,37.473835,64.9776349,TM,,4528661445,,,,,,,open,exact,,,
TM.STN.Bagyr,Bagyr,Bagyr,37.9649379,58.2213515,TM,,5484779171,,,,,,,open,exact,,,
TM.STN.Ro-Ro__Ro-Pax_Terminal,Ro-Ro / Ro-Pax Terminal,Ro-Ro / Ro-Pax Terminal,40.0038611,53.0216607,TM,,5645118362,,,,,,,open,exact,,,
TM.STN.Dashoguz,Dashoguz,Dashoguz,41.849842,59.9767505,TM,,5658728026,,,Q98716764,,,,open,exact,,,
TM.STN.Akdepe,Akdepe,Akdepe,41.883795,59.6241784,TM,,6634706885,,,,,,,open,exact,,,
TM.STN.Gyzyl_Suv,Gyzyl Suv,Gyzyl Suv,39.7956718,53.0120566,TM,,7335750174,,,,,,,open,exact,,,
TM.STN.Rzd._No._103,Rzd. No. 103,Rzd. No. 103,38.6522137,56.9868876,TM,,7659925527,,,,,,,open,exact,,,
TM.STN.Yayajy,Ýaňyajy,Yaňyajy,40.0206315,53.3420025,TM,,8228056715,,,,,,,open,exact,,,
TM.STN.Belek-Turkmenskiy,Belek-Turkmenskiy,Belek-Turkmenskiy,39.9328342,53.8403837,TM,,8228911027,,,,,,,open,exact,,,
TM.STN.Yagman,Yagman,Yagman,39.8138084,54.1322995,TM,,8230409087,,,,,,,open,exact,,,
TM.STN.Gyzylarbat,Gyzylarbat,Gyzylarbat,38.9794374,56.2732732,TM,,8241606910,,,,,,,open,exact,,,
TM.STN.Ymamnazar,Ymamnazar,Ymamnazar,37.2631669,65.2290247,TM,,8416566590,,,,,,,open,exact,,,
TM.STN.Yashlyk,Yashlyk,Yashlyk,37.7692176,58.9007619,TM,,8895975402,,,,,,,open,exact,,,
TM.STN.Ashgabat,Ashgabat,Ashgabat,37.943221,58.3961038,TM,,8895975404,,,Q4073594,tk:Aşgabat demirýol menzili,,,open,exact,,,
TM.STN.Dushak,Dushak,Dushak,37.2005945,60.0314401,TM,,8895992845,,,,,,,open,exact,,,
TM.STN.Anew,Änew,Anew,37.9118535,58.4997874,TM,,8896008349,,,,,,,open,exact,,,
TM.STN.Kaka,Kaka,Kaka,37.3439517,59.6179508,TM,,8896009275,,,,,,,open,exact,,,
TM.STN.Turkmenabat,Türkmenabat,Türkmenabat,39.102635,63.5701837,TM,,8896035430,,,,,,,open,exact,,,
TM.STN.Bagtyyarlyk,Bagtyyarlyk,Bagtyyarlyk,38.0897555,62.803156,TM,,8896037632,,,,,,,open,exact,,,
TM.STN.Kerki_Atamyrat,Kerki (Atamyrat),Kerki (Atamyrat),37.8167641,65.1755275,TM,,8896042393,,,,,,,open,exact,,,
TM.STN.Halach,Halach,Halach,38.0586494,64.8658461,TM,,8896042774,,,,,,,open,exact,,,
TM.STN.Mukry,Mukry,Mukry,37.5989449,65.7325818,TM,,8896057139,,,,,,,open,exact,,,
TM.STN.Kelif_Keleft,Kelif (Keleft),Kelif (Keleft),37.363558,66.317419,TM,,8897270355,,,,,,,open,exact,,,
TM.STN.Gurbansoltan_eje,Gurbansoltan eje,Gurbansoltan eje,41.7480118,59.6251605,TM,,8910635472,,,Q98716763,,,,open,exact,,,
TM.STN.Seydi,Seýdi,Seydi,39.4095062,62.8898098,TM,757401,9191743021,,,Q98716746,,,,open,exact,,,
TM.STN.Akinah,Akinah,Akinah,37.2208281,65.2428939,TM,,9787590343,,,,,,,open,exact,,,
TM.STN.Kazarma,Kazarma,Kazarma,37.7893974,65.9319344,TM,,9808631427,,,,,,,open,exact,,,
