station_id,name,language,valid_from,valid_to,name_type,source_id,notes
AM.STN.Artashat,Artashat,ru,,,official,SRC.osm,
AM.STN.Artashat,Арташат,und,,,alt,SRC.osm,
AM.STN.Artashat,Արտաշատ,und,,,alt,SRC.osm,
AM.STN.Metsamor,Metsamor,ru,,,official,SRC.osm,
AM.STN.Metsamor,Մեծամոր,und,,,alt,SRC.osm,
AM.STN.Yeghvard,Yeghvard,ru,,,official,SRC.osm,
AM.STN.Yeghvard,Егвард,und,,,alt,SRC.osm,
AM.STN.Yeghvard,Եղվարդ,und,,,alt,SRC.osm,
AM.STN.Aparani_chopanoughi,Ապարանի ճոպանուղի,ru,,,official,SRC.osm,
AM.STN.Aparani_chopanoughi,MyLer,und,,,alt,SRC.osm,
AM.STN.Aparani_chopanoughi,МайЛер,und,,,alt,SRC.osm,
AM.STN.Aparani_chopanoughi,ՄայԼեռ,und,,,alt,SRC.osm,
AM.STN.Kobayr,Kobayr,ru,,,official,SRC.osm,
AM.STN.Kobayr,Kober,und,,,alt,SRC.osm,
AM.STN.Kobayr,Кобайр,und,,,alt,SRC.osm,
AM.STN.Kobayr,Кобер,und,,,alt,SRC.osm,
AM.STN.Kobayr,Կոբեր,und,,,alt,SRC.osm,
AM.STN.Kobayr,Քոբայր,und,,,alt,SRC.osm,
AM.STN.sp_Drakhtik,sp Drakhtik,ru,,,official,SRC.osm,
AM.STN.sp_Drakhtik,оп Драхтик,und,,,alt,SRC.osm,
AM.STN.sp_Drakhtik,Դրախտիկ կառամատույց,und,,,alt,SRC.osm,
AM.STN.Aygavan,Aygavan,ru,,,official,SRC.osm,
AM.STN.Aygavan,Այգավան,und,,,alt,SRC.osm,
AM.STN.Yuva,Yuva,ru,,,official,SRC.osm,
AM.STN.Yuva,Յուվա,und,,,alt,SRC.osm,
AM.STN.Sis,Sis,ru,,,official,SRC.osm,
AM.STN.Sis,Սիս,und,,,alt,SRC.osm,
AM.STN.Haykashen,Haykashen,ru,,,official,SRC.osm,
AM.STN.Haykashen,Հայկաշեն,und,,,alt,SRC.osm,
AM.STN.Artashar,Artashar,ru,,,official,SRC.osm,
AM.STN.Artashar,Արտաշար,und,,,alt,SRC.osm,
AM.STN.Mrgashat,Mrgashat,ru,,,official,SRC.osm,
AM.STN.Mrgashat,Մրգաշատ,und,,,alt,SRC.osm,
AM.STN.Nor_Hachn,Nor Hachn,ru,,,official,SRC.osm,
AM.STN.Nor_Hachn,Նոր Հաճն,und,,,alt,SRC.osm,
AM.STN.Ddmashen,Ddmashen,ru,,,official,SRC.osm,
AM.STN.Ddmashen,Դդմաշեն,und,,,alt,SRC.osm,
AM.STN.Varser,Varser,ru,,,official,SRC.osm,
AM.STN.Varser,Վարսեր,und,,,alt,SRC.osm,
AM.STN.Sevan_Peninsula,Sevan Peninsula,ru,,,official,SRC.osm,
AM.STN.Sevan_Peninsula,Սևանի թերակղզի,und,,,alt,SRC.osm,
AM.STN.Shogher,Shogher,ru,,,official,SRC.osm,
AM.STN.Shogher,Շողեր,und,,,alt,SRC.osm,
AM.STN.Arevik,Arevik,ru,,,official,SRC.osm,
AM.STN.Arevik,Արևիկ,und,,,alt,SRC.osm,
AM.STN.Tsitsernak,Tsitsernak,ru,,,official,SRC.osm,
AM.STN.Tsitsernak,Ծիծեռնակ,und,,,alt,SRC.osm,
AM.STN.Drakhtik,Drakhtik,ru,,,official,SRC.osm,
AM.STN.Drakhtik,Դրախտիկ,und,,,alt,SRC.osm,
AM.STN.Artanish,Artanish,ru,,,official,SRC.osm,
AM.STN.Artanish,Արտանիշ,und,,,alt,SRC.osm,
AM.STN.Vardenis,Vardenis,ru,,,official,SRC.osm,
AM.STN.Vardenis,Վարդենիս,und,,,alt,SRC.osm,
AM.STN.Sotk,Sotk,ru,,,official,SRC.osm,
AM.STN.Sotk,Սոթք,und,,,alt,SRC.osm,
AM.STN.Kaqavadzor,Kaqavadzor,ru,,,official,SRC.osm,
AM.STN.Kaqavadzor,Կաքավաձոր,und,,,alt,SRC.osm,
AM.STN.Almast,Almast,ru,,,official,SRC.osm,
AM.STN.Almast,Ալմաստ,und,,,alt,SRC.osm,
AM.STN.9th_kilometer,9th kilometer,ru,,,official,SRC.osm,
AM.STN.9th_kilometer,9-я километр,und,,,alt,SRC.osm,
AM.STN.9th_kilometer,9-րդ կիլոմետր,und,,,alt,SRC.osm,
AM.STN.Akhtamar,Akhtamar,ru,,,official,SRC.osm,
AM.STN.Akhtamar,Ախթամար,und,,,alt,SRC.osm,
AM.STN.Yerevan-Sevan,Yerevan-Sevan,ru,,,official,SRC.osm,
AZ.STN.Zeyem_Stansiyasi,Zəyəm Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Agstafa_Stansiyasi,Ağstafa Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Bileceri,Biləcəri,ru,,,official,SRC.osm,
AZ.STN.10,№10,ru,,,official,SRC.osm,
AZ.STN.Memmedli,Məmmədli,ru,,,official,SRC.osm,
AZ.STN.Culfa,Culfa,ru,,,official,SRC.osm,
AZ.STN.Culfa,Джульфа,und,,,alt,SRC.osm,
AZ.STN.Shahtaxti,Şahtaxtı,ru,,,official,SRC.osm,
AZ.STN.Icherisheher,Icherisheher,ru,,,official,SRC.osm,
AZ.STN.Icherisheher,Baki Soveti,und,,,alt,SRC.osm,
AZ.STN.Icherisheher,İçərişəhər,und,,,alt,SRC.osm,
AZ.STN.Icherisheher,Ичеришехер,und,,,alt,SRC.osm,
AZ.STN.Icherisheher,شهر داخلی,und,,,alt,SRC.osm,
AZ.STN.Sahil,Sahil,ru,,,official,SRC.osm,
AZ.STN.Sahil,26 Bakı komissarı,und,,,alt,SRC.osm,
AZ.STN.Sahil,26 Бакинских Комиссаров,und,,,alt,SRC.osm,
AZ.STN.Sahil,26 Бакы комиссары,und,,,alt,SRC.osm,
AZ.STN.Sahil,سهیل,und,,,alt,SRC.osm,
AZ.STN.Shah_Ismail_Khatai,Shah Ismail Khatai,ru,,,official,SRC.osm,
AZ.STN.Shah_Ismail_Khatai,Şah İsmayıl Xətai,und,,,alt,SRC.osm,
AZ.STN.Shah_Ismail_Khatai,Шах Исмаил Хатаи,und,,,alt,SRC.osm,
AZ.STN.Shah_Ismail_Khatai,شاه اسماعیل ختایی,und,,,alt,SRC.osm,
AZ.STN.Nizami,Nizami,ru,,,official,SRC.osm,
AZ.STN.Nizami,Низами,und,,,alt,SRC.osm,
AZ.STN.Nizami,نظامی,und,,,alt,SRC.osm,
AZ.STN.Elmler_Akademiyasi,Elmlər Akademiyası,ru,,,official,SRC.osm,
AZ.STN.Elmler_Akademiyasi,Metro elmlər,und,,,alt,SRC.osm,
AZ.STN.Elmler_Akademiyasi,Элмляр Академиясы,und,,,alt,SRC.osm,
AZ.STN.Elmler_Akademiyasi,فرهنگستان علوم,und,,,alt,SRC.osm,
AZ.STN.nshaatchilar,İnşaatçılar,ru,,,official,SRC.osm,
AZ.STN.nshaatchilar,Иншаатчылар,und,,,alt,SRC.osm,
AZ.STN.nshaatchilar,انشاتچیلار,und,,,alt,SRC.osm,
AZ.STN.Nasimi,Nasimi,ru,,,official,SRC.osm,
AZ.STN.Nasimi,Nəsimi,und,,,alt,SRC.osm,
AZ.STN.Nasimi,Насими,und,,,alt,SRC.osm,
AZ.STN.Nasimi,نسیمی,und,,,alt,SRC.osm,
AZ.STN.Genclik,Gənclik,ru,,,official,SRC.osm,
AZ.STN.Genclik,گنجلیک,und,,,alt,SRC.osm,
AZ.STN.Nariman_Narimanov_station,Nariman Narimanov station,ru,,,official,SRC.osm,
AZ.STN.Nariman_Narimanov_station,Nəriman Nərimanov,und,,,alt,SRC.osm,
AZ.STN.Nariman_Narimanov_station,Нариман Нариманов,und,,,alt,SRC.osm,
AZ.STN.Bakmil,Bakmil,ru,,,official,SRC.osm,
AZ.STN.Bakmil,Бакмил,und,,,alt,SRC.osm,
AZ.STN.Bakmil,باکمیل,und,,,alt,SRC.osm,
AZ.STN.Koroglu,Koroglu,ru,,,official,SRC.osm,
AZ.STN.Koroglu,Koroğlu,und,,,alt,SRC.osm,
AZ.STN.Koroglu,Məşədi Əzizbəyov,und,,,alt,SRC.osm,
AZ.STN.Koroglu,Короглу,und,,,alt,SRC.osm,
AZ.STN.Koroglu,کوراوغلو,und,,,alt,SRC.osm,
AZ.STN.Qara_Qarayev,Qara Qarayev,ru,,,official,SRC.osm,
AZ.STN.Qara_Qarayev,Гара Гараев,und,,,alt,SRC.osm,
AZ.STN.Qara_Qarayev,Кара Караев,und,,,alt,SRC.osm,
AZ.STN.Qara_Qarayev,قرا قرایف,und,,,alt,SRC.osm,
AZ.STN.Neftchiler,Neftçilər,ru,,,official,SRC.osm,
AZ.STN.Neftchiler,Нефтчиляр,und,,,alt,SRC.osm,
AZ.STN.Neftchiler,Нефтчиләр,und,,,alt,SRC.osm,
AZ.STN.Neftchiler,نفتچیلر,und,,,alt,SRC.osm,
AZ.STN.Xalqlar_Dostlugu,Xalqlar Dostluğu,ru,,,official,SRC.osm,
AZ.STN.Xalqlar_Dostlugu,Дружбы народов,und,,,alt,SRC.osm,
AZ.STN.Xalqlar_Dostlugu,Халглар Достлугу,und,,,alt,SRC.osm,
AZ.STN.Xalqlar_Dostlugu,خالقلار دوستلوغو,und,,,alt,SRC.osm,
AZ.STN.Ehmedli,Əhmədli,ru,,,official,SRC.osm,
AZ.STN.Ehmedli,Ахмедлы,und,,,alt,SRC.osm,
AZ.STN.Ehmedli,احمدلی,und,,,alt,SRC.osm,
AZ.STN.Hezi_Aslanov_Stansiyasi,Həzi Aslanov Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Hezi_Aslanov_Stansiyasi,Ази Асланов,und,,,alt,SRC.osm,
AZ.STN.Hezi_Aslanov_Stansiyasi,هزی اصلانوف,und,,,alt,SRC.osm,
AZ.STN.Azadliq_prospekti,Azadlıq prospekti,ru,,,official,SRC.osm,
AZ.STN.Azadliq_prospekti,Азадлыг проспекти,und,,,alt,SRC.osm,
AZ.STN.Azadliq_prospekti,خیابان آزادلیق,und,,,alt,SRC.osm,
AZ.STN.Nehrem,Nehrəm,ru,,,official,SRC.osm,
AZ.STN.Qirmizi_Korpu,Qırmızı Körpü,ru,,,official,SRC.osm,
AZ.STN.Qirmizi_Korpu,Czerwony Most,und,,,alt,SRC.osm,
AZ.STN.Qirmizi_Korpu,Красный мост,und,,,alt,SRC.osm,
AZ.STN.Becar,Becar,ru,,,official,SRC.osm,
AZ.STN.Saatli,Saatlı,ru,,,official,SRC.osm,
AZ.STN.Xachmaz_stansiyasi,Xaçmaz stansiyası,ru,,,official,SRC.osm,
AZ.STN.Xachmaz_stansiyasi,Станция Хачмас,und,,,alt,SRC.osm,
AZ.STN.Xachmaz_stansiyasi,خاشماز,und,,,alt,SRC.osm,
AZ.STN.Xachmaz_stansiyasi,خاچماز,und,,,alt,SRC.osm,
AZ.STN.Qizilveng,Qızılvəng,ru,,,official,SRC.osm,
AZ.STN.Dernegul,Dərnəgül,ru,,,official,SRC.osm,
AZ.STN.Dernegul,Дарнагюль,und,,,alt,SRC.osm,
AZ.STN.Dernegul,دارناگول,und,,,alt,SRC.osm,
AZ.STN.20_Yanvar_st,20 Yanvar st.,ru,,,official,SRC.osm,
AZ.STN.20_Yanvar_st,۲۰ ژانویه,und,,,alt,SRC.osm,
AZ.STN.mishli,İmişli,ru,,,official,SRC.osm,
AZ.STN.mishli,إيميشلي,und,,,alt,SRC.osm,
AZ.STN.mishli,ایمیشلی,und,,,alt,SRC.osm,
AZ.STN.mishli,ایمیش‌لی,und,,,alt,SRC.osm,
AZ.STN.Emircan_Stansiyasi,Əmircan Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Bulbule_Stansiyasi,Bülbülə Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Cefer_Cabbarli,Cəfər Cabbarlı,ru,,,official,SRC.osm,
AZ.STN.Cefer_Cabbarli,جعفر جبارلی,und,,,alt,SRC.osm,
AZ.STN.Keshle_dayanacagi,Keşlə dayanacağı,ru,,,official,SRC.osm,
AZ.STN.Qarasu,Qarasu,ru,,,official,SRC.osm,
AZ.STN.Boyuk_Kesik_Stansiyasi,Böyük Kəsik Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Balaken_stansiyasi,Balakən stansiyası,ru,,,official,SRC.osm,
AZ.STN.2540_km,2540 km,ru,,,official,SRC.osm,
AZ.STN.2644_km,2644 km,ru,,,official,SRC.osm,
AZ.STN.Gilgilchay,Gilgilçay,ru,,,official,SRC.osm,
AZ.STN.PP,PP,ru,,,official,SRC.osm,
AZ.STN.Damba_demiryol_stansiyasi__Gurgan,Damba dəmiryol stansiyası \ Gürgan,ru,,,official,SRC.osm,
AZ.STN.Stansiya_Ashagi_Guzdek,Stansiya Aşağı Güzdək,ru,,,official,SRC.osm,
AZ.STN.Deller_Stansiyasi,Dəllər Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Tovuz_Stansiyasi,Tovuz Stansiyasi,ru,,,official,SRC.osm,
AZ.STN.Tovuz_Stansiyasi,Tovuz Stansiyası,und,,,alt,SRC.osm,
AZ.STN.Tovuz_Stansiyasi,محطة تووز,und,,,alt,SRC.osm,
AZ.STN.Haciqabul_Demiryol_Stansiyasi,Hacıqabul Dəmiryol Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Ganja,Ganja,ru,,,official,SRC.osm,
AZ.STN.Ganja,Gandscha,und,,,alt,SRC.osm,
AZ.STN.Ganja,Gəncə,und,,,alt,SRC.osm,
AZ.STN.Ganja,Kirowabad,und,,,alt,SRC.osm,
AZ.STN.Ganja,Гянджа,und,,,alt,SRC.osm,
AZ.STN.8_Noyabr,8 Noyabr,ru,,,official,SRC.osm,
AZ.STN.8_Noyabr,۸ نوامبر,und,,,alt,SRC.osm,
AZ.STN.Astara,Astara,ru,,,official,SRC.osm,
AZ.STN.Astara,آستارا,und,,,alt,SRC.osm,
AZ.STN.Horadiz,Horadiz,ru,,,official,SRC.osm,
AZ.STN.Kocherli,Köçərli,ru,,,official,SRC.osm,
AZ.STN.Stansiya_Alabashli,Stansiya Alabaşlı,ru,,,official,SRC.osm,
AZ.STN.Celilabad,Cəlilabad,ru,,,official,SRC.osm,
AZ.STN.Dashburun,Daşburun,ru,,,official,SRC.osm,
AZ.STN.Goran_Stansiyasi,Goran Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Goynuk,Göynük,ru,,,official,SRC.osm,
AZ.STN.Hacili,Hacılı,ru,,,official,SRC.osm,
AZ.STN.Lenkeran,Lənkəran,ru,,,official,SRC.osm,
AZ.STN.Lenkeran,لنكران,und,,,alt,SRC.osm,
AZ.STN.Masalli,Masallı,ru,,,official,SRC.osm,
AZ.STN.Salyan,Salyan,ru,,,official,SRC.osm,
AZ.STN.Qasimli,Qasımlı,ru,,,official,SRC.osm,
AZ.STN.Qoragan_Stansiyasi,Qorağan Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Sheki_stansiyasi,Şəki stansiyası,ru,,,official,SRC.osm,
AZ.STN.Shemkir_Tezekend_Stansiyasi,Şəmkir Təzəkənd Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Shirvan_Sernishin_Demiryol_Stansiyasi,Şirvan Sərnişin Dəmiryol Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Vetege,Vǝtǝgǝ,ru,,,official,SRC.osm,
AZ.STN.Xelec,Xələc,ru,,,official,SRC.osm,
AZ.STN.Yeni_Elet,Yeni Ələt,ru,,,official,SRC.osm,
AZ.STN.Zeynalabdin_Tagiyev_Stansiyasi,Zeynalabdin Tağıyev Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Zazali_Stansiyasi,Zazalı Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Xudat,Xudat,ru,,,official,SRC.osm,
AZ.STN.Xanabad_Stansiyasi,Xanabad Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Kochesger_Stansiyasi,Köçəsgər Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Soyuqbulaq_Stansiyasi,Soyuqbulaq Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Siyezen,Siyəzən,ru,,,official,SRC.osm,
AZ.STN.Sengechal_Stansiyasi,Sǝngǝçal Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Shirvan-Cheshidleme,Şirvan-Çeşidləmə,ru,,,official,SRC.osm,
AZ.STN.Salmanli,Salmanlı,ru,,,official,SRC.osm,
AZ.STN.Shabran_Stansiyasi,Şabran Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Shabran_Stansiyasi,Станция Шабран,und,,,alt,SRC.osm,
AZ.STN.Salahli_Stansiyasi,Salahlı Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qobustan,Qobustan,ru,,,official,SRC.osm,
AZ.STN.Qobustan,Qobustan Stansiyası,und,,,alt,SRC.osm,
AZ.STN.Qobustan,コブスタン,und,,,alt,SRC.osm,
AZ.STN.Qizil_Burun_Stansiyasi,Qızıl Burun Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qirmizikend,Qırmızıkənd,ru,,,official,SRC.osm,
AZ.STN.Qarabucaq,Qarabucaq,ru,,,official,SRC.osm,
AZ.STN.Qara_Gune,Qara Günə,ru,,,official,SRC.osm,
AZ.STN.Qaradag_Stansiyasi,Qaradağ Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Poylu_Stansiyasi_Agstafa,Poylu Stansiyası Ağstafa,ru,,,official,SRC.osm,
AZ.STN.Osmanli,Osmanlı,ru,,,official,SRC.osm,
AZ.STN.Murseli,Mürsəli,ru,,,official,SRC.osm,
AZ.STN.Lokbatan_Stansiyasi,Lökbatan Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Elikend,Əlikənd,ru,,,official,SRC.osm,
AZ.STN.Behmenli,Bəhmənli,ru,,,official,SRC.osm,
AZ.STN.Bash_-_Alat,Bash - Alat,ru,,,official,SRC.osm,
AZ.STN.Bash_-_Alat,Baş Ələt Stansiyası,und,,,alt,SRC.osm,
AZ.STN.Bash_-_Alat,バシ・アラト,und,,,alt,SRC.osm,
AZ.STN.Sabunchu_Stansiyasi,Sabunçu Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Keshle_stansiyasi,Keşlə stansiyası,ru,,,official,SRC.osm,
AZ.STN.Keshle_stansiyasi,Баку-Товарная,und,,,alt,SRC.osm,
AZ.STN.Puta_Stansiyasi,Puta Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Absheron,Abşeron,ru,,,official,SRC.osm,
AZ.STN.Absheron,Heybət,und,,,alt,SRC.osm,
AZ.STN.Bineqedi,Binəqədi,ru,,,official,SRC.osm,
AZ.STN.Duyerli,Düyərli,ru,,,official,SRC.osm,
AZ.STN.Padar,Padar,ru,,,official,SRC.osm,
AZ.STN.Navahi,Navahı,ru,,,official,SRC.osm,
AZ.STN.Sitalchay_Demiryol_Stansiyasi,Sitalçay Dəmiryol Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Shekerli_Stansiyasi_Agstafa,Şəkərli Stansiyası Ağstafa,ru,,,official,SRC.osm,
AZ.STN.Delimemmedli_Stansiyasi,Dəliməmmədli Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Malay,Malay,ru,,,official,SRC.osm,
AZ.STN.Kurekchay_Stansiyasi__Borsunlu,Kürəkçay Stansiyası \ Borsunlu,ru,,,official,SRC.osm,
AZ.STN.Pirsaat,Pirsaat,ru,,,official,SRC.osm,
AZ.STN.Pirsaat,Пирсаат,und,,,alt,SRC.osm,
AZ.STN.Bergushad_stansiyasi,Bərgüşad stansiyası,ru,,,official,SRC.osm,
AZ.STN.Atbulaq,Atbulaq,ru,,,official,SRC.osm,
AZ.STN.Boyuk_Shor,Böyük Şor,ru,,,official,SRC.osm,
AZ.STN.Goradil_Stansiyasi,Goradil Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Yashma_Stansiyasi,Yaşma Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Gilezi,Giləzi,ru,,,official,SRC.osm,
AZ.STN.Gilezi,Гилази,und,,,alt,SRC.osm,
AZ.STN.Sarvan_stansiyasi,Sarvan stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qusarchay_Stansiyasi,Qusarçay Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Lecet,Ləcət,ru,,,official,SRC.osm,
AZ.STN.Lecet,Лечет,und,,,alt,SRC.osm,
AZ.STN.Charxi_Stansiyasi__Xachmaz,Çarxı Stansiyası \ Xaçmaz,ru,,,official,SRC.osm,
AZ.STN.Saricalar,Sarıcalar,ru,,,official,SRC.osm,
AZ.STN.Azadikend,Azadıkənd,ru,,,official,SRC.osm,
AZ.STN.Dayikend,Dayıkənd,ru,,,official,SRC.osm,
AZ.STN.Ordubad,Ordubad,ru,,,official,SRC.osm,
AZ.STN.Ashagi_Aza,Aşağı Aza,ru,,,official,SRC.osm,
AZ.STN.Deresham,Dərəşam,ru,,,official,SRC.osm,
AZ.STN.Bashbashi,Başbaşı,ru,,,official,SRC.osm,
AZ.STN.Qivraq,Qıvraq,ru,,,official,SRC.osm,
AZ.STN.Qargaliq,Qarğalıq,ru,,,official,SRC.osm,
AZ.STN.Sharur,Sharur,ru,,,official,SRC.osm,
AZ.STN.151_km,151 km,ru,,,official,SRC.osm,
AZ.STN.151_km,151 км,und,,,alt,SRC.osm,
AZ.STN.Mingechevir_sheher,Mingəçevir şəhər,ru,,,official,SRC.osm,
AZ.STN.Zabrat_2_Stansiyasi,Zabrat 2 Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Dash_Karyeri_Stansiyasi__Mashtaga,Daş Karyeri Stansiyası \ Maştağa,ru,,,official,SRC.osm,
AZ.STN.Meshtaga_Stansiyasi,Məştağa Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Baglar_Stansiyasi__Buzovna,Bağlar Stansiyası \ Buzovna,ru,,,official,SRC.osm,
AZ.STN.Yeni_Suraxani_Stansiyasi,Yeni Suraxanı Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Suraxani_Demiryol_Stansiyasi,Suraxanı Dəmiryol Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Suraxani_Stansiyasi,Suraxanı Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Bakixanov_Stansiyasi__Bakixanov,Bakıxanov Stansiyası \ Bakıxanov,ru,,,official,SRC.osm,
AZ.STN.Penitensiar_Xidmetin_Avtoneqliyyat_Teserrufati__Bakixanov,Penitensiar Xidmətin Avtonəqliyyat Təsərrüfatı \ Bakıxanov,ru,,,official,SRC.osm,
AZ.STN.Koroglu-1,Koroğlu,ru,,,official,SRC.osm,
AZ.STN.Boat_to_Turkmenbasi,Boat to Turkmenbasi,ru,,,official,SRC.osm,
AZ.STN.Naib_Bulaq,Naib Bulaq,ru,,,official,SRC.osm,
AZ.STN.Qax_Stansiyasi,Qax Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Depo,Depo,ru,,,official,SRC.osm,
AZ.STN.Depo,Zasulauka depo,und,,,alt,SRC.osm,
AZ.STN.Depo,Депо,und,,,alt,SRC.osm,
AZ.STN.Depo,Депо Засулаукс,und,,,alt,SRC.osm,
AZ.STN.Depo,Дэпо,und,,,alt,SRC.osm,
AZ.STN.Goygol_Central_Bus_Station,Goygol Central Bus Station,ru,,,official,SRC.osm,
AZ.STN.Goygol_Central_Bus_Station,Göygöl Avtovağzal,und,,,alt,SRC.osm,
AZ.STN.Tasharkh,Taşarkh,ru,,,official,SRC.osm,
AZ.STN.Deste,Dəstə,ru,,,official,SRC.osm,
AZ.STN.Pussiani,Pussiani,ru,,,official,SRC.osm,
AZ.STN.Yayci,Yaycı,ru,,,official,SRC.osm,
AZ.STN.Chol_Goyler_Stansiyasi,Çöl Göylər Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qizilca_Stansiyasi,Qızılca Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qiriqli,Qırıqlı,ru,,,official,SRC.osm,
AZ.STN.Bayan_Stansiyasi,Bayan Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Qushchu_Stansiyasi,Quşçu Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Sabirabad,Sabirabad,ru,,,official,SRC.osm,
AZ.STN.Sabirabad,Сабирабад,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,Сабірабад,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,Собиробод,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,Սաբիրաբադ,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,صابر آباد,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,صابرآباد,und,,,alt,SRC.osm,
AZ.STN.Sabirabad,صابیراباد,und,,,alt,SRC.osm,
AZ.STN.Bine_Stansiyasi,Binǝ Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Hovsan,Hövsan,ru,,,official,SRC.osm,
AZ.STN.Hovsan,Говсан,und,,,alt,SRC.osm,
AZ.STN.Pirallahi,Pirallahı,ru,,,official,SRC.osm,
AZ.STN.Zire_Stansiyasi,Zirə Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Ulduz,Ulduz,ru,,,official,SRC.osm,
AZ.STN.Ulduz,Улдуз,und,,,alt,SRC.osm,
AZ.STN.Ulduz,اولدوز,und,,,alt,SRC.osm,
AZ.STN.Kohne_Tramvay_Deposu,Köhnə Tramvay Deposu,ru,,,official,SRC.osm,
AZ.STN.Baku_Central_Railway_Station,Baku Central Railway Station,ru,,,official,SRC.osm,
AZ.STN.Baku_Central_Railway_Station,Bakı Dəmiryol Stansiyası,und,,,alt,SRC.osm,
AZ.STN.Baku_Central_Railway_Station,Бакe-Пассажирская,und,,,alt,SRC.osm,
AZ.STN.Baku_Central_Railway_Station,ایستگاه راه آهن مرکزی باکو,und,,,alt,SRC.osm,
AZ.STN.Baku_Central_Railway_Station,バクー,und,,,alt,SRC.osm,
AZ.STN.Salamalik,Salamalik,ru,,,official,SRC.osm,
AZ.STN.Sederek,Sədərək,ru,,,official,SRC.osm,
AZ.STN.111_km,111 km,ru,,,official,SRC.osm,
AZ.STN.111_km,Разъезд 111 км,und,,,alt,SRC.osm,
AZ.STN.Goyshaban,Göyşaban,ru,,,official,SRC.osm,
AZ.STN.Agcabedi_stansiyasi,Ağcabədi stansiyası,ru,,,official,SRC.osm,
AZ.STN.6,№6,ru,,,official,SRC.osm,
AZ.STN.2515_Km,2515 Km,ru,,,official,SRC.osm,
AZ.STN.2511_Km,2511 Km,ru,,,official,SRC.osm,
AZ.STN.2487_Km,2487 Km,ru,,,official,SRC.osm,
AZ.STN.Memar_Ajami,Memar Ajami,ru,,,official,SRC.osm,
AZ.STN.Memar_Ajami,Memar Əcəmi,und,,,alt,SRC.osm,
AZ.STN.Memar_Ajami,Мемар Аджеми,und,,,alt,SRC.osm,
AZ.STN.Memar_Ajami,معمار عجمی,und,,,alt,SRC.osm,
AZ.STN.Avtovagzal_Metro_Stansiyasi,Avtovağzal Metro Stansiyası,ru,,,official,SRC.osm,
AZ.STN.Avtovagzal_Metro_Stansiyasi,ایستگاه اتوبوس,und,,,alt,SRC.osm,
AZ.STN.2_sayli_Sheher_Klinik_Xestexanasi,2 saylı Şəhər Klinik Xəstəxanası,ru,,,official,SRC.osm,
AZ.STN.Cheshidleme_Stansiyasi__Yashma,Çeşidləmə Stansiyası \ Yaşma,ru,,,official,SRC.osm,
AZ.STN.Depo__Yashma_Baglari,Depo \ Yaşma Bağları,ru,,,official,SRC.osm,
AZ.STN.Lenkaran-chay,Lənkaran-çay,ru,,,official,SRC.osm,
AZ.STN.172_km,172 km,ru,,,official,SRC.osm,
AZ.STN.172_km,О.п. 172 км,und,,,alt,SRC.osm,
